"RelativePath","ArtifactClass","SourcePath","DestinationPath","SizeBytes","SourceSHA256","PackageSHA256","HashPreserved","PackagingStatus","PackagedAt"
"research-network\institutional-network\INSTITUTIONAL_COLLABORATION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\institutional-network\INSTITUTIONAL_COLLABORATION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\institutional-network\INSTITUTIONAL_COLLABORATION_RECORD.md","687","4503EAC83C7CEF081C75D501FD218533C387DB460827374074C7875965CEDC2C","4503EAC83C7CEF081C75D501FD218533C387DB460827374074C7875965CEDC2C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4093339-05:00"
"research-network\institutional-network\INSTITUTIONAL_NETWORK_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\institutional-network\INSTITUTIONAL_NETWORK_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\institutional-network\INSTITUTIONAL_NETWORK_MODEL.md","892","94C0456AA781589EC5FC25C2BEF829DFFF26A9F98FCFB30A8B87FA3BB055155A","94C0456AA781589EC5FC25C2BEF829DFFF26A9F98FCFB30A8B87FA3BB055155A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4251419-05:00"
"research-network\institutional-network\RESEARCH_PARTNERSHIP_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\institutional-network\RESEARCH_PARTNERSHIP_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\institutional-network\RESEARCH_PARTNERSHIP_FRAMEWORK.md","821","81C951F0D753D9A7D1D3CF3B1FE848D1D856F9C104396F67AA3F318ECD5697E7","81C951F0D753D9A7D1D3CF3B1FE848D1D856F9C104396F67AA3F318ECD5697E7","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4271561-05:00"
"research-network\knowledge-exchange\KNOWLEDGE_EXCHANGE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\knowledge-exchange\KNOWLEDGE_EXCHANGE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\knowledge-exchange\KNOWLEDGE_EXCHANGE_MODEL.md","706","F34A06E2B0F624B0C2A94487727F88F8F260FB7D8C4CC262702936933509CF27","F34A06E2B0F624B0C2A94487727F88F8F260FB7D8C4CC262702936933509CF27","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4390875-05:00"
"research-network\knowledge-exchange\KNOWLEDGE_TRANSFER_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\knowledge-exchange\KNOWLEDGE_TRANSFER_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\knowledge-exchange\KNOWLEDGE_TRANSFER_MODEL.md","817","6EE16DAC81DAD8CA6951214993AE0D0AA0147672D3FF6C179DA54264A9FE32E2","6EE16DAC81DAD8CA6951214993AE0D0AA0147672D3FF6C179DA54264A9FE32E2","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4475330-05:00"
"research-network\knowledge-exchange\RESEARCH_COMMUNICATION_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\knowledge-exchange\RESEARCH_COMMUNICATION_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\knowledge-exchange\RESEARCH_COMMUNICATION_FRAMEWORK.md","828","5EA7888184A0F1EB44FAE9B8A550AF39CCA1FB63B65621A7199B5586C3CE55B7","5EA7888184A0F1EB44FAE9B8A550AF39CCA1FB63B65621A7199B5586C3CE55B7","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4526016-05:00"
"research-network\researcher-network\RESEARCH_CONTRIBUTION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\researcher-network\RESEARCH_CONTRIBUTION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\researcher-network\RESEARCH_CONTRIBUTION_MODEL.md","692","3DABAC2CC1D7128C5E4B9EA602EF3C7F224919FC4C9D26A9953F2A93A9C5EAB8","3DABAC2CC1D7128C5E4B9EA602EF3C7F224919FC4C9D26A9953F2A93A9C5EAB8","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4526016-05:00"
"research-network\researcher-network\RESEARCHER_NETWORK_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\researcher-network\RESEARCHER_NETWORK_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\researcher-network\RESEARCHER_NETWORK_MODEL.md","804","2EBCB983884899CC69F2D47C540C1C0E41DBDEA25EB8427C487373AA34218888","2EBCB983884899CC69F2D47C540C1C0E41DBDEA25EB8427C487373AA34218888","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4526016-05:00"
"research-network\researcher-network\RESEARCHER_PARTICIPATION_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\researcher-network\RESEARCHER_PARTICIPATION_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\researcher-network\RESEARCHER_PARTICIPATION_FRAMEWORK.md","742","8DB0A84D5F6F0855D1B2CDEAD094CA4241CD78ACD1BCA4503A7BE5FA2DBC3D45","8DB0A84D5F6F0855D1B2CDEAD094CA4241CD78ACD1BCA4503A7BE5FA2DBC3D45","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4764474-05:00"
"research-network\research-programs\PROGRAM_OUTCOME_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\research-programs\PROGRAM_OUTCOME_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\research-programs\PROGRAM_OUTCOME_MODEL.md","716","1A02B52CCDC526F5D53EA3FDCB43B0DD3F3724532647560EF93A69E26166C320","1A02B52CCDC526F5D53EA3FDCB43B0DD3F3724532647560EF93A69E26166C320","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4764474-05:00"
"research-network\research-programs\RESEARCH_INITIATIVE_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\research-programs\RESEARCH_INITIATIVE_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\research-programs\RESEARCH_INITIATIVE_FRAMEWORK.md","718","3E724559C6E9B12E36A2D5BBD105D153C2EE68EC5DAED3FCDF425526C596EF14","3E724559C6E9B12E36A2D5BBD105D153C2EE68EC5DAED3FCDF425526C596EF14","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4882724-05:00"
"research-network\research-programs\RESEARCH_PROGRAM_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-network\research-programs\RESEARCH_PROGRAM_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-network\research-programs\RESEARCH_PROGRAM_MODEL.md","707","13F5FE9ECED54C37DB37382D23DD94EC75BEF5F9EA1F37C8454FF4CE7576C2B5","13F5FE9ECED54C37DB37382D23DD94EC75BEF5F9EA1F37C8454FF4CE7576C2B5","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4932731-05:00"
"research-operating-system\experiment-management\EXPERIMENT_MANAGEMENT_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\experiment-management\EXPERIMENT_MANAGEMENT_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\experiment-management\EXPERIMENT_MANAGEMENT_MODEL.md","756","1F6ED49B39642BC4351B14E239013ED465151866DF4EA58FB375696EE88D4ECD","1F6ED49B39642BC4351B14E239013ED465151866DF4EA58FB375696EE88D4ECD","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4992760-05:00"
"research-operating-system\experiment-management\EXPERIMENT_TRACKING_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\experiment-management\EXPERIMENT_TRACKING_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\experiment-management\EXPERIMENT_TRACKING_FRAMEWORK.md","720","3674EC68AB8510E452709DDF22F74610F60AAD4E8499DDAF1D6635925B0B3DBE","3674EC68AB8510E452709DDF22F74610F60AAD4E8499DDAF1D6635925B0B3DBE","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4992760-05:00"
"research-operating-system\experiment-management\RESULT_ANALYSIS_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\experiment-management\RESULT_ANALYSIS_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\experiment-management\RESULT_ANALYSIS_MODEL.md","713","71562BCDC63AD19024C295B821B5CDDED96EC0F3ECE390D2C94F9D88DA89C1A8","71562BCDC63AD19024C295B821B5CDDED96EC0F3ECE390D2C94F9D88DA89C1A8","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.4992760-05:00"
"research-operating-system\knowledge-operations\KNOWLEDGE_MANAGEMENT_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\knowledge-operations\KNOWLEDGE_MANAGEMENT_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\knowledge-operations\KNOWLEDGE_MANAGEMENT_FRAMEWORK.md","711","AB72D92467C83CEDED2688A64F05BB150AEA8E3008E4C7D29B1E2E2AD5205E57","AB72D92467C83CEDED2688A64F05BB150AEA8E3008E4C7D29B1E2E2AD5205E57","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5188856-05:00"
"research-operating-system\knowledge-operations\KNOWLEDGE_OPERATIONS_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\knowledge-operations\KNOWLEDGE_OPERATIONS_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\knowledge-operations\KNOWLEDGE_OPERATIONS_MODEL.md","761","681106E55C544D637BA839979FEE3ACEE31210DFADCE57AA36EF56B4630655B6","681106E55C544D637BA839979FEE3ACEE31210DFADCE57AA36EF56B4630655B6","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5286898-05:00"
"research-operating-system\knowledge-operations\RESEARCH_KNOWLEDGE_PIPELINE.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\knowledge-operations\RESEARCH_KNOWLEDGE_PIPELINE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\knowledge-operations\RESEARCH_KNOWLEDGE_PIPELINE.md","735","6EA92B2FAA90BC00DE8631A98FC5EA11D2BE938B39E9A3C5D6B95EA210757628","6EA92B2FAA90BC00DE8631A98FC5EA11D2BE938B39E9A3C5D6B95EA210757628","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5354652-05:00"
"research-operating-system\research-continuity\RESEARCH_ARCHIVE_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-continuity\RESEARCH_ARCHIVE_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-continuity\RESEARCH_ARCHIVE_FRAMEWORK.md","692","0DF9DD70AC492F49ECF46C3473E25A749296932A9C960656F2A6109CA129915A","0DF9DD70AC492F49ECF46C3473E25A749296932A9C960656F2A6109CA129915A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5474705-05:00"
"research-operating-system\research-continuity\RESEARCH_CONTINUITY_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-continuity\RESEARCH_CONTINUITY_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-continuity\RESEARCH_CONTINUITY_MODEL.md","795","9D0C7B7A15377F58FF4CB0DC7BFB46C9C19FEA18C246B17E29633F8E107E6331","9D0C7B7A15377F58FF4CB0DC7BFB46C9C19FEA18C246B17E29633F8E107E6331","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5536065-05:00"
"research-operating-system\research-continuity\RESEARCH_SUCCESSION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-continuity\RESEARCH_SUCCESSION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-continuity\RESEARCH_SUCCESSION_MODEL.md","782","5CA66A8143FD03FD46DE3587954E8F4FC2167AC3E9FBF60A4821F50C6A4EE78B","5CA66A8143FD03FD46DE3587954E8F4FC2167AC3E9FBF60A4821F50C6A4EE78B","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5635236-05:00"
"research-operating-system\research-governance\RESEARCH_GOVERNANCE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-governance\RESEARCH_GOVERNANCE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-governance\RESEARCH_GOVERNANCE_MODEL.md","819","B93960853591834D6BCA73DF3D16D6100DA8EACE251F0C257A2F64622CDEAE02","B93960853591834D6BCA73DF3D16D6100DA8EACE251F0C257A2F64622CDEAE02","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5728639-05:00"
"research-operating-system\research-governance\RESEARCH_INTEGRITY_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-governance\RESEARCH_INTEGRITY_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-governance\RESEARCH_INTEGRITY_FRAMEWORK.md","771","CAAA7756B2ADE7F1408F9EC096B53610A9091961810A0D11F2611A544019F104","CAAA7756B2ADE7F1408F9EC096B53610A9091961810A0D11F2611A544019F104","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5825955-05:00"
"research-operating-system\research-governance\RESEARCH_REVIEW_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-governance\RESEARCH_REVIEW_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-governance\RESEARCH_REVIEW_MODEL.md","658","08611D6F7F15668F3D855298651954FD76B25BC81CD8596B0730F3A8BA0021A9","08611D6F7F15668F3D855298651954FD76B25BC81CD8596B0730F3A8BA0021A9","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5914197-05:00"
"research-operating-system\research-workflows\RESEARCH_EXECUTION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-workflows\RESEARCH_EXECUTION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-workflows\RESEARCH_EXECUTION_MODEL.md","750","5AE9F2D6188A057A1E42F56038D704A31793402FE2A777D2C6F7A7939498E82D","5AE9F2D6188A057A1E42F56038D704A31793402FE2A777D2C6F7A7939498E82D","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.5995446-05:00"
"research-operating-system\research-workflows\RESEARCH_PROCESS_FRAMEWORK.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-workflows\RESEARCH_PROCESS_FRAMEWORK.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-workflows\RESEARCH_PROCESS_FRAMEWORK.md","739","3B5EBE803C198D2B6D0BF0057DEA0E096787C1159C338738EEFE5DEDBD951912","3B5EBE803C198D2B6D0BF0057DEA0E096787C1159C338738EEFE5DEDBD951912","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6075538-05:00"
"research-operating-system\research-workflows\RESEARCH_WORKFLOW_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-operating-system\research-workflows\RESEARCH_WORKFLOW_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-operating-system\research-workflows\RESEARCH_WORKFLOW_MODEL.md","745","27D7D10C2877699BFBA9C2F856A225D6B5195EAB9D7FF747E8DAA447E68B746E","27D7D10C2877699BFBA9C2F856A225D6B5195EAB9D7FF747E8DAA447E68B746E","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6085547-05:00"
"research-publication\deposit\DEPOSIT_STRUCTURE.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\deposit\DEPOSIT_STRUCTURE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\deposit\DEPOSIT_STRUCTURE.md","690","2ADED996D1913A83781DB1608B36FA14EFD461214E0AC617C7EC915EAC08668B","2ADED996D1913A83781DB1608B36FA14EFD461214E0AC617C7EC915EAC08668B","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6085547-05:00"
"research-publication\deposit\DOI_METADATA.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\deposit\DOI_METADATA.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\deposit\DOI_METADATA.md","426","7DD074EF4E971FD02EE5A2CF337559F2CD67BF68C34C96E27D8E25E7329E9628","7DD074EF4E971FD02EE5A2CF337559F2CD67BF68C34C96E27D8E25E7329E9628","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6274507-05:00"
"research-publication\deposit\PUBLICATION_ARCHIVE_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\deposit\PUBLICATION_ARCHIVE_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\deposit\PUBLICATION_ARCHIVE_MODEL.md","476","809238C33D643CD68D3FB4543902C60213711F1C44729FFE5E10A395AC06848C","809238C33D643CD68D3FB4543902C60213711F1C44729FFE5E10A395AC06848C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6335038-05:00"
"research-publication\deposit\RELEASE_PACKAGE_CHECKLIST.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\deposit\RELEASE_PACKAGE_CHECKLIST.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\deposit\RELEASE_PACKAGE_CHECKLIST.md","548","A39ECFE7862412341E9DC121927CA564CB8D30D2B12557B7F36CF93506437248","A39ECFE7862412341E9DC121927CA564CB8D30D2B12557B7F36CF93506437248","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6403648-05:00"
"research-publication\executive-summaries\EXECUTIVE_OVERVIEW.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\executive-summaries\EXECUTIVE_OVERVIEW.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\executive-summaries\EXECUTIVE_OVERVIEW.md","342","D6C25A9DDB3264C05953CFC5B5C689BD7613F3A53E78B7F49C64C95A0BF8CF72","D6C25A9DDB3264C05953CFC5B5C689BD7613F3A53E78B7F49C64C95A0BF8CF72","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6475592-05:00"
"research-publication\executive-summaries\INSTITUTIONAL_BRIEF.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\executive-summaries\INSTITUTIONAL_BRIEF.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\executive-summaries\INSTITUTIONAL_BRIEF.md","267","5D4B39CEC80260E0556AD47BFB4A42F57438AFE4384751D26745723677744BD8","5D4B39CEC80260E0556AD47BFB4A42F57438AFE4384751D26745723677744BD8","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6475592-05:00"
"research-publication\executive-summaries\RESEARCH_BRIEF.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\executive-summaries\RESEARCH_BRIEF.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\executive-summaries\RESEARCH_BRIEF.md","257","67853025FA78151A33BBDF07C48DD0D06DADEA748862A78EE909D01E4084CAA1","67853025FA78151A33BBDF07C48DD0D06DADEA748862A78EE909D01E4084CAA1","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6602194-05:00"
"research-publication\metadata\AUTHORSHIP_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\metadata\AUTHORSHIP_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\metadata\AUTHORSHIP_RECORD.md","364","C078604DC32F49270D853AE7452E0B30D4756D006901B5CDCB7140713856C681","C078604DC32F49270D853AE7452E0B30D4756D006901B5CDCB7140713856C681","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6602194-05:00"
"research-publication\metadata\CITATION_METADATA.md","DOCUMENTATION","C:\Users\18177\morning-star\research-publication\metadata\CITATION_METADATA.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\research-publication\metadata\CITATION_METADATA.md","458","A72DD783370603489816527AB809E5010E22827A56A2B29A40F7003A625220B6","A72DD783370603489816527AB809E5010E22827A56A2B29A40F7003A625220B6","True","COPIED_AND_VERIFIED","2026-07-25T04:10:23.6733239-05:00"
